457,what's one of your most memorable experiences,224.196,284.96,7638.5,254.583333333,0.971112115132,1.0,88.1642715461,-56.9097657346,578.548154057,0.224400348849,0.0222400339554,-0.0340862566189
457,what's something you feel guilty about,427.936,447.712,13135.5,437.816666667,0.975185732323,1.0,90.3547277778,-59.9234708754,580.800818182,0.186773932323,0.0455794837071,-0.0670564748113
457,how have you been feeling lately,664.508,710.49,20626.0,687.5,0.967430104272,1.0,95.2950720492,-57.0198238957,587.472431571,0.241847210789,0.0119628779828,-0.0564289843144
457,have you been diagnosed with depression,742.835,767.6,22657.5,755.216666667,0.972506767473,1.0,94.1142168011,-52.8628229839,579.263340054,0.258597099462,0.039356629418,-0.0384761426636
490,what's one of your most memorable experiences,136.931,153.873,4363.0,145.4,0.966961726916,1.0,98.0684003929,10.2473147151,610.132021611,0.249671860511,0.050176493831,-0.04305448168
490,have you been diagnosed with depression,483.698,486.3,14551.0,485.0,0.966525696203,1.0,121.049455696,6.27426506329,605.088708861,0.1259797,-0.0233233,0.132498911392
490,how have you been feeling lately,436.468,450.147,13300.0,443.3,0.963174394161,1.0,118.31620438,9.13057588808,610.491012165,0.214142905109,-0.016515691838,0.120438064234
490,how close are you to your family,313.559,326.81,9606.5,320.183334171,0.932329954774,0.939698492462,114.260334422,16.3704474121,610.014562814,0.275550909548,-0.0337331976683,0.0791152367839
490,tell me about your relationship with your family,307.158,311.85,9286.5,309.516669014,0.964294929577,1.0,111.614598592,11.5751922535,608.144007042,0.24760665493,-0.0115159552324,0.0813565140845
490,have you ever been diagnosed with p_t_s_d,479.51,482.65,14433.0,481.066663158,0.965947915789,1.0,119.418378947,4.48629944211,605.505084211,0.111382536842,-0.008490826,0.132396421053
491,tell me about your relationship with your family,437.085,467.33,13567.5,452.2166663,0.923543565969,0.95154185022,101.160155132,93.2273884361,454.360335903,0.0705104023954,-0.0634520396946,0.251806985888
491,how have you been feeling lately,594.338,620.502,18223.5,607.416666667,0.903764828499,0.905852417303,88.9533532188,105.877317939,442.928554707,0.209721510397,-0.0568230388931,0.213358856901
491,what's one of your most memorable experiences,228.503,259.783,7325.0,244.133333333,0.970543167199,1.0,105.28951278,85.0345541001,580.430107561,0.0598560240401,0.00952325820553,0.025993644536
491,have you ever been diagnosed with p_t_s_d,621.696,624.89,18700.0,623.3,0.973008329897,1.0,86.3683814433,99.9541309278,447.090536082,0.0770738835052,-0.0662208536082,0.209451917526
491,have you been diagnosed with depression,625.59,677.85,19552.5,651.716666454,0.960446433036,0.990433673469,96.1591080995,97.6373606505,449.433183673,0.0985677190906,-0.0429362514745,0.201638819126
492,have you been diagnosed with depression,712.174,714.62,21403.0,713.4,0.943868826667,1.0,96.8692333333,84.9937013333,616.346146667,0.088145184,0.117150530307,0.0870449205333
492,have you ever been diagnosed with p_t_s_d,708.664,710.8,21293.0,709.733338462,0.943876246154,1.0,97.5021492308,84.3113276923,614.357661538,0.118401152308,0.101593293846,0.120872853846
492,how have you been feeling lately,693.45,699.88,20901.0,696.666668394,0.923238782383,1.0,98.0224098446,78.6698549223,608.392772021,0.0634520481347,0.0739551485492,0.0692308358197
492,is there anything you regret,822.616,824.29,24704.5,823.45,0.909821442308,1.0,93.1017807692,81.0722269231,608.101057692,0.0676426423077,0.0640813282692,-0.0111215555769
492,tell me about your relationship with your family,637.367,649.94,19310.5,643.65,0.917479701058,1.0,96.5273994709,75.2354835979,608.224455026,0.0427558311878,0.0677243099153,0.0611369006878
469,what's something you feel guilty about,630.316,661.732,19381.5,646.016666314,0.86823367161,1.0,128.7748125,93.2500386653,641.452628178,0.16287690678,-0.275196363347,0.161754010593
469,how have you been feeling lately,719.929,770.046,22350.5,744.983333112,0.879397326463,1.0,134.714500399,90.7756128324,632.39178258,0.19285064242,-0.21910229871,0.129830221077
469,tell me about your relationship with your family,453.073,488.38,14122.5,470.716666981,0.887058321698,1.0,113.400278396,85.2422771698,631.16755283,0.150552420208,-0.266732755472,0.101130631264
469,have you been diagnosed with depression,820.391,886.61,25606.0,853.5,0.8628921077,0.951685958732,133.969014796,87.6621628586,631.241521389,0.177928488672,-0.190698623296,0.109450248202
469,have you ever been diagnosed with p_t_s_d,771.236,818.18,23842.0,794.7,0.826989530163,0.917672107878,131.150710575,86.061464017,631.957138396,0.223396241767,-0.0613813600043,0.0320734736405
468,what's something you feel guilty about,470.345,484.425,14322.5,477.383332547,0.965674337264,1.0,119.744058726,-11.8497013703,583.206950472,-0.0727232077241,-0.138768346297,-0.0115066789222
468,is there anything you regret,842.945,860.656,25555.0,851.8,0.96104726454,1.0,122.819390244,-1.92415618574,572.386600375,-0.0156467373902,-0.188472360994,0.0613419775009
468,have you been diagnosed with depression,663.433,668.205,19975.5,665.816666667,0.965549756944,1.0,124.832263889,-7.96374435417,576.695152778,-0.0516899914514,-0.044319871875,0.0443836396181
468,what's one of your most memorable experiences,196.84,250.39,6709.5,223.616666667,0.960234978856,1.0,132.059968843,-14.5514633299,589.327136194,-0.090137503636,-0.119449391063,0.0346446030012
468,tell me about your relationship with your family,519.059,549.96,16036.5,534.516667026,0.965019850216,1.0,111.270143103,-12.5539743631,580.011317888,-0.0868711151627,0.00911349770797,-0.0204414082985
468,have you ever been diagnosed with p_t_s_d,658.624,663.25,19829.0,660.933330935,0.966974143885,1.0,112.411079856,-4.73079260597,574.562215827,0.00882101870504,-0.0219958145324,0.0174198798561
468,how have you been feeling lately,621.963,656.52,19178.5,639.25,0.964748023121,1.0,116.335578516,-8.93487249375,578.749671484,-0.0682913195809,-0.0748820313324,0.0359882226361
465,tell me about your relationship with your family,555.3,559.58,16724.0,557.433333333,0.953992434109,1.0,120.342505426,2.46038987597,517.505790698,-0.0283439936047,-0.0241730409302,-0.028172992814
465,is there anything you regret,906.084,1046.67,29292.5,976.383333333,0.929456805121,0.996443812233,140.455239355,55.5413917134,478.422646752,0.18758825695,0.00730543472357,0.000682118018108
465,how have you been feeling lately,669.462,708.82,20675.5,689.15,0.940015232657,1.0,127.80837132,1.20727349143,529.380529611,0.0594127799616,0.0470486963249,-0.0159925087088
465,what's something you feel guilty about,477.518,509.935,14813.0,493.733332991,0.945707655704,1.0,127.899033813,3.30491458385,523.949241521,0.0150271013229,0.00485997331192,-0.018443420402
465,have you ever been diagnosed with p_t_s_d,710.397,717.62,21421.5,714.016665138,0.945309899083,1.0,134.311119266,-1.70942591284,525.842642202,-0.00680593698624,0.00817657454128,-0.0220270295642
465,what's one of your most memorable experiences,196.547,250.41,6705.0,223.466666667,0.940845081633,1.0,131.319085652,3.06043227975,527.204439703,0.052029972691,0.0125018626615,0.00170185038651
465,how close are you to your family,561.459,568.12,16945.0,564.8,0.955522293532,1.0,124.131930348,7.64196044776,512.665293532,-0.00901094070647,-0.0368827432786,-0.0122603883085
465,have you been diagnosed with depression,718.297,722.32,21610.5,720.316663934,0.940186360656,1.0,134.535254098,-15.2677245902,524.036057377,-0.165911730328,-0.0392705837623,0.0274692277131
464,have you ever been diagnosed with p_t_s_d,671.563,677.48,20236.5,674.516668539,0.952252646067,1.0,50.6928505618,7.96594825843,567.901365169,0.172287853933,0.0232993959213,-0.102452152247
464,how have you been feeling lately,587.044,617.972,18076.0,602.5,0.95191841873,1.0,54.7387036598,8.83693669795,567.315129171,0.184319703113,-0.00192045437783,-0.050762245859
464,have you been diagnosed with depression,678.031,754.104,21483.0,716.066666667,0.94615596671,1.0,59.0773495839,9.78047749085,569.247446781,0.198745937458,-0.0167209422837,-0.0492692277162
464,is there anything you regret,872.929,898.072,26566.0,885.5,0.951604688742,1.0,40.4249756339,9.58445070363,567.547161589,0.198285023152,-0.0584484653775,-0.0338513622007
464,tell me about your relationship with your family,360.754,381.837,11140.0,371.3,0.958349886256,1.0,45.622293207,17.3196611374,561.539434439,0.283678500158,0.0147875898951,-0.0729495184834
467,is there anything you regret,875.255,878.372,26305.5,876.816670213,0.700615638298,0.542553191489,76.6426819149,0.900669770213,611.578074468,0.288406734043,0.127535198617,-0.275692744681
467,tell me about your relationship with your family,563.861,591.92,17338.0,577.9,0.831404685647,0.926453143535,71.2717168446,-8.36243340164,613.950141163,0.172451541607,0.094636593803,-0.226452640569
467,what's one of your most memorable experiences,247.635,293.44,8117.0,270.533333091,0.834882600727,0.933090909091,86.1846195636,-11.0588887164,619.233856727,0.144584923338,0.0238909295025,-0.0941854104073
467,have you ever been diagnosed with p_t_s_d,787.293,790.22,23664.0,788.766662921,0.873839595506,1.0,133.231269663,-13.5447955056,618.024235955,0.158051393258,-0.120415785393,0.176340617978
467,have you been diagnosed with depression,790.72,793.2,23760.0,791.966666667,0.885968333333,1.0,131.253786667,-16.3227613333,607.6016,0.13624272,-0.1305382,0.1505944
467,what's something you feel guilty about,553.069,562.206,16730.0,557.633334545,0.825042458182,0.923636363636,65.4037290909,-6.62868951273,609.854589091,0.212222986909,0.114156274182,-0.247829807273
467,how have you been feeling lately,665.259,780.013,21680.0,722.63333343,0.811187909672,0.846354923032,93.4741832704,-9.40471960761,618.470770549,0.157349177015,0.0741239449262,-0.12494308273
466,how close are you to your family,545.572,563.16,16632.0,554.366667297,0.973007544423,1.0,27.6060797588,118.409705293,421.218714556,0.28574061758,-0.0356742393951,0.0094181364155
466,have you been diagnosed with depression,941.526,1008.95,29258.5,975.25,0.966873722826,0.993083003953,20.0183785415,110.481921196,444.553021739,0.274183333399,-0.0169042486969,0.0435805156285
466,how have you been feeling lately,897.863,902.05,26999.5,899.95,0.964569714286,1.0,21.7015015873,114.02618254,439.807738095,0.320433785714,-0.0718587964286,0.113342036508
466,tell me about your relationship with your family,520.794,542.53,15951.0,531.666666156,0.956793666156,0.995405819296,26.664255687,125.517290199,427.959289433,0.397194396172,-0.00671847711945,-0.0302745055369
466,have you ever been diagnosed with p_t_s_d,924.165,940.71,27974.0,932.433334004,0.96419961167,1.0,20.1466331771,102.876945875,451.950028169,0.235380256539,-0.0550123175873,0.156464500604
461,how have you been feeling lately,610.183,652.41,18939.5,631.283333596,0.967393356467,1.0,81.0700870662,-17.7126814143,513.542509464,0.100707129738,0.103244015262,-0.0769398326498
461,how close are you to your family,511.754,527.17,15585.0,519.466667387,0.964021555076,1.0,87.1228542117,-12.736514581,512.30125054,0.12429270743,0.101846106609,-0.0335266372354
461,have you ever been diagnosed with p_t_s_d,654.65,657.77,19687.0,656.2,0.969025189474,1.0,89.7654978947,-29.0219431579,519.248768421,0.0291371342105,0.0826052368421,0.0716742086316
461,have you been diagnosed with depression,658.596,689.08,20216.0,673.833333333,0.967478391257,1.0,88.4136759563,-20.2486469311,525.357099454,0.0859888028361,0.0745670086574,0.00704547507104
463,how have you been feeling lately,556.334,560.72,16757.0,558.533330827,0.949691571429,1.0,95.785706015,60.9232360902,548.704676692,0.170426637594,0.0675487380075,-0.0677111390977
463,how close are you to your family,243.478,255.177,7480.5,249.316667614,0.943806377841,1.0,93.4561045455,64.1359678977,547.637230114,0.236978379545,0.0503090855966,-0.0426713047727
463,what's something you feel guilty about,668.051,715.35,20752.5,691.716666901,0.913495695775,1.0,92.7292010563,60.8341950704,548.552665493,0.16483956069,0.110519417817,-0.124132596408
463,is there anything you regret,657.148,663.56,19811.5,660.35,0.920220072165,1.0,97.4112278351,65.9958458763,558.843963918,0.232190998144,0.114848223351,-0.0660635354278
463,tell me about your relationship with your family,231.402,241.305,7091.5,236.35,0.941723372483,1.0,94.4634825503,59.8895144295,543.904765101,0.205451994765,0.0464447978423,-0.0292244878389
463,what's one of your most memorable experiences,139.51,161.654,4518.5,150.583333333,0.948704632132,1.0,95.8427007508,60.3421981982,549.825168168,0.198630288438,0.0492930830598,-0.0632448151652
463,have you ever been diagnosed with p_t_s_d,572.06,574.715,17202.5,573.3833375,0.9481188625,1.0,100.15856,61.655235,545.3682,0.245969175,0.019498590625,-0.03185192518
463,have you been diagnosed with depression,575.966,578.145,17312.5,577.05,0.951750575758,1.0,101.182790909,62.2344848485,552.340742424,0.210391712121,0.026077599697,-0.0239107257576
462,tell me about your relationship with your family,647.815,660.65,19627.5,654.216665803,0.854474953368,0.914507772021,118.447606218,71.6221896373,609.931699482,0.275054612124,-0.14555494987,0.114125621762
462,is there anything you regret,877.458,892.654,26553.0,885.066667396,0.885673520788,1.0,104.561633042,67.5445717724,593.490652079,0.345323291028,-0.242485685558,0.234351161926
462,have you ever been diagnosed with p_t_s_d,768.936,771.26,23104.0,770.1,0.884524619718,1.0,135.291929577,21.9154478873,603.020915493,-0.0275567297183,-0.17137915493,0.167475661972
462,what's one of your most memorable experiences,177.644,204.8,5737.5,191.216666667,0.859879512255,0.93137254902,130.568754044,76.7449159314,603.812906863,0.405976859069,-0.175381190282,0.117277356978
462,have you been diagnosed with depression,772.108,774.19,23195.5,773.15,0.893674703125,1.0,133.099515625,59.20098125,608.96515625,0.270651953125,-0.22397196875,0.211743953125
462,how have you been feeling lately,747.431,766.4,22708.5,756.916666667,0.845410810526,0.99649122807,118.05876,79.2989505263,609.059191228,0.343586054737,-0.131267986226,0.122499163656
489,have you been diagnosed with depression,445.923,451.9,13468.5,448.916666667,0.961509877778,1.0,116.960244444,-3.73206577778,574.933561111,0.307260783333,0.0331663830611,0.00753885525556
489,is there anything you regret,535.718,563.06,16483.0,549.4,0.95401174056,1.0,114.871648234,0.95018568,572.668906212,0.321304416565,0.0374272461017,-0.0136465786261
489,how have you been feeling lately,422.581,427.03,12745.0,424.8,0.961430955556,1.0,119.862977778,-6.83453962963,583.658851852,0.271191,0.00963220093111,0.00458579376296
489,have you ever been diagnosed with p_t_s_d,438.448,444.19,13240.5,441.316666667,0.95615237931,1.0,118.79808046,-2.19150806954,574.749793103,0.295835241379,0.0126231953218,0.0332158542282
489,tell me about your relationship with your family,348.204,356.52,10572.0,352.366665339,0.956445007968,1.0,115.129693227,-12.2115279283,585.911633466,0.276884505976,0.0345964738566,-0.00343481390797
489,how close are you to your family,358.217,369.972,10924.0,364.1,0.951030569405,1.0,118.239631728,-9.40997175637,583.117713881,0.27555994051,0.0368475838782,0.013718600728
489,what's one of your most memorable experiences,187.616,213.146,6012.0,200.366666232,0.95440811734,1.0,105.16159987,-16.3725008996,589.497217731,0.271576767927,0.0632890269883,-0.0404521165711
489,what's something you feel guilty about,270.118,277.12,8210.0,273.633331754,0.95089964455,1.0,117.406559242,-10.0594892891,589.008109005,0.313945175355,0.0147154415403,-0.002160408
488,tell me about your relationship with your family,424.726,485.53,13655.0,455.133333151,0.778809796164,0.837260273973,95.394978137,96.2421441096,592.040111781,0.201702536717,0.0944963251041,-0.0592282941759
488,have you ever been diagnosed with p_t_s_d,581.34,584.31,17485.5,582.816666667,0.857207855556,1.0,81.9571411111,84.9448833333,542.929166667,0.105343474444,0.0507927008889,-0.0950328388889
488,what's one of your most memorable experiences,122.063,171.539,4405.0,146.8,0.768183906397,0.806060606061,95.3755270034,101.665347879,587.17462963,0.213484255017,0.0839648070465,-0.0256886611104
488,is there anything you regret,753.869,793.971,23218.5,773.916666944,0.794308488372,0.902823920266,101.779778738,97.9762885382,604.93614701,0.248085130617,0.0171154814867,-0.0341549112425
488,have you been diagnosed with depression,586.348,588.92,17630.0,587.633329114,0.839641772152,0.987341772152,84.8523468354,84.3695658228,547.068886076,0.094866278481,-0.0563007050633,-0.0902632582278
488,how have you been feeling lately,543.307,579.594,16844.5,561.45,0.790861293578,0.940366972477,88.3580984404,90.1184266055,568.164105505,0.136823832594,0.0206447088578,-0.0643753843823
487,have you been diagnosed with depression,837.949,841.9,25198.5,839.916666667,0.928183866667,1.0,76.8603291667,34.2312525,595.101291667,0.19073325,-0.133206516667,0.167149725
487,is there anything you regret,914.307,944.5,27883.0,929.4,0.940869880926,1.0,69.1169356119,30.3702297685,602.698754135,0.15107311312,0.0152652607012,0.0854400069455
487,tell me about your relationship with your family,628.842,688.717,19764.5,658.783333148,0.944771166852,1.0,78.6889690211,32.4912535595,598.031356507,0.159692388265,-0.157034148354,0.074472763069
487,have you ever been diagnosed with p_t_s_d,826.039,837.104,24948.0,831.566666667,0.933397297297,1.0,71.1264312312,32.4811855856,599.984327327,0.171330351351,-0.102012451411,0.0874392164264
487,how have you been feeling lately,779.977,792.97,23595.0,786.466667519,0.939145255754,1.0,73.6852365729,32.7935992327,598.126028133,0.15668656624,-0.111603814767,0.0860684485652
487,what's one of your most memorable experiences,268.795,287.06,8339.0,277.933333333,0.931191296903,1.0,77.333257377,32.5915262295,608.92615847,0.158496979053,0.0135102170747,0.120205279053
486,have you ever been diagnosed with p_t_s_d,472.756,476.33,14237.5,474.55,0.98313825,1.0,154.224351852,13.6475575926,649.512638889,-0.0354165178704,-0.0285036765741,0.0315965251852
486,have you been diagnosed with depression,476.77,479.9,14351.0,478.333336842,0.985179315789,1.0,150.909042105,21.2059789474,651.490178947,0.0514976726316,0.00682942863158,-0.140625473684
486,what's one of your most memorable experiences,146.21,162.76,4635.5,154.483333333,0.987675403614,1.0,146.056903614,19.1256347992,661.989156627,0.112571089157,-0.106709918033,-0.0587519941518
486,is there anything you regret,569.521,573.32,17144.0,571.433330435,0.985704634783,1.0,156.812478261,11.9556983478,631.077878261,-0.0805256971304,0.00508058873913,0.176871362609
486,tell me about your relationship with your family,390.047,403.272,11900.5,396.65,0.983545256281,1.0,141.087826633,19.7475299648,652.934130653,0.0267578447513,0.117567711586,-0.0190855391633
486,how have you been feeling lately,447.184,461.884,13637.5,454.55,0.985257169683,1.0,147.292975113,21.1209009955,651.441493213,0.0699866234638,0.027895784129,-0.1145965549
485,is there anything you regret,520.349,526.39,15702.0,523.366666667,0.98599679235,1.0,71.3328726776,5.72591590164,529.933147541,0.129281103279,0.121077277869,-0.161258156284
485,have you ever been diagnosed with p_t_s_d,441.458,443.85,13281.0,442.666671233,0.987794520548,1.0,91.8493424658,5.75827864384,531.374684932,0.211984945205,0.00909154858493,-0.0174042510959
485,how have you been feeling lately,415.777,422.48,12574.5,419.116668317,0.98643770297,1.0,75.2669341584,10.3378143465,530.802247525,0.168229559406,0.0646262405446,-0.121533437946
485,have you been diagnosed with depression,445.144,447.24,13386.5,446.183328125,0.9876570625,1.0,94.0205328125,4.33625117187,532.815640625,0.2016449375,-0.015327680625,-0.0266427640625
485,tell me about your relationship with your family,366.846,381.804,11230.5,374.316666667,0.988457484444,1.0,81.6349791111,8.13389271356,527.222077778,0.168317169111,0.0435603568022,-0.117407570888
485,what's one of your most memorable experiences,461.146,480.609,14127.0,470.866666667,0.986100976068,1.0,76.6526329915,4.75531486068,532.606268376,0.139537644444,0.075105046188,-0.184906388034
485,what's something you feel guilty about,274.374,285.087,8393.0,279.733334365,0.979841662539,1.0,74.4748882353,-2.06931076037,531.562123839,-0.0680242436533,0.057993474065,-0.129588044121
484,how have you been feeling lately,696.912,725.822,21342.0,711.366666283,0.983386903337,1.0,107.322862831,32.8600710012,623.468605293,0.328276491369,-0.0233114390391,0.0773560362129
484,what's one of your most memorable experiences,161.895,182.14,5161.5,172.016666118,0.979767511513,1.0,106.940778618,26.1221689145,631.772675987,0.259226589309,-0.078626469074,0.123925140702
484,tell me about your relationship with your family,546.882,596.71,17154.5,571.783333556,0.977234177807,1.0,107.34569385,33.9167573991,623.235790107,0.351916646725,-0.0448298131845,0.0461883971437
484,have you ever been diagnosed with p_t_s_d,727.856,731.23,21887.5,729.55,0.976598196078,1.0,109.077166667,34.209954902,629.901539216,0.319806235294,-0.0891395127451,0.107070098039
484,have you been diagnosed with depression,732.254,776.95,22639.5,754.616666915,0.981619056632,1.0,105.587134873,34.0647388227,623.698587183,0.352886331595,-0.0474774233073,0.0536272129642
483,have you ever been diagnosed with p_t_s_d,991.31,995.75,29807.0,993.533333333,0.996629674074,1.0,56.2038918519,37.71566,552.12657037,0.429542837037,0.0305411523704,-0.267106266667
483,have you been diagnosed with depression,997.345,1135.741,31997.0,1066.53333253,0.991534533831,1.0,56.4481794217,33.7750681206,544.587319528,0.406136428387,-0.0860916618517,-0.208601169156
483,what's one of your most memorable experiences,199.304,316.3,7735.0,257.8,0.993440925947,1.0,73.6771014811,35.7286917172,542.34177186,0.43990614184,-0.128495871259,-0.0435880250345
482,tell me about your relationship with your family,299.462,322.62,9332.5,311.05,0.948007122126,1.0,60.5193432471,4.04490661063,542.729235632,0.182480576149,0.109073166667,-0.0105831593214
482,how close are you to your family,322.892,346.487,10042.0,334.7,0.95531596615,1.0,58.0316341326,0.787112866968,546.084094499,0.15843135952,0.140454699013,3.37790022708e-05
482,what's one of your most memorable experiences,154.461,187.09,5124.5,170.783333673,0.956151077551,1.0,57.2073759184,9.83451855714,532.361331633,0.206018080204,0.10997229096,-0.0254990434616
482,how have you been feeling lately,752.482,757.712,22653.5,755.083335443,0.963619588608,1.0,58.5537202532,-1.8022465043,562.420341772,0.140178071519,0.161854253165,-0.021096923038
482,have you been diagnosed with depression,771.813,774.23,23191.5,773.016662162,0.957146148649,1.0,60.7550689189,0.942811093243,559.911986486,0.177014797297,0.119929591892,-0.0326537841892
482,have you ever been diagnosed with p_t_s_d,768.56,771.29,23099.0,769.933337349,0.954071638554,1.0,54.3538325301,4.16357849157,560.780373494,0.182141385542,0.154716108434,-0.0379478236265
481,what's something you feel guilty about,479.819,543.441,15350.0,511.633333159,0.990841210058,1.0,68.11990589,41.9806988999,541.73273494,0.197128679518,-0.0146442128671,-0.123720218476
481,what's one of your most memorable experiences,180.126,199.275,5692.0,189.7,0.95163252,0.946086956522,77.6997203478,50.9453913217,529.529652174,0.289456518,0.0644891206783,-0.0486312304
481,have you been diagnosed with depression,896.818,945.74,27639.5,921.283333106,0.935344622139,0.931198910082,82.8950942711,56.0701712125,513.35127861,0.144210576206,0.0391775899337,-0.0157263150749
481,have you ever been diagnosed with p_t_s_d,891.961,895.52,26813.5,893.75,0.99010987963,1.0,85.6530583333,36.4273731481,484.067194444,-0.136014282407,-0.0601801196296,-0.00509342173148
481,tell me about your relationship with your family,642.037,718.483,20408.5,680.25,0.969113355057,0.984306887533,57.6483427245,44.577656626,524.732062337,0.134691132782,0.0988572312829,-0.093825886984
481,how have you been feeling lately,845.63,889.487,26028.0,867.566666667,0.983520093394,0.997722095672,80.1701975505,36.4597187851,543.421753227,0.150971940547,-0.0130144170071,-0.0697777251784
472,what's something you feel guilty about,451.945,520.727,14591.0,486.333333172,0.961757600484,1.0,77.0336691525,-14.8231878843,630.031156416,0.0195930752575,-0.0153307868707,0.0481390219013
472,how have you been feeling lately,666.267,668.062,20016.0,667.166672727,0.959255236364,1.0,93.8041090909,-4.98063952727,627.447527273,0.113706734545,-0.0810979290909,0.0179289729091
472,tell me about your relationship with your family,210.023,221.515,6474.0,215.766666667,0.957041765217,1.0,137.247513043,-8.3917927971,626.813211594,0.120855373333,-0.0338722997043,-0.0275677296812
472,have you been diagnosed with depression,695.304,697.511,20893.0,696.4,0.956973895522,1.0,141.667477612,18.1624968955,605.04338806,0.244856861194,-0.291704298507,0.239325537313
472,have you ever been diagnosed with p_t_s_d,691.962,694.422,20797.0,693.2,0.959938813333,1.0,90.4566586667,8.84923510533,613.294773333,0.160426314667,0.00194253013333,0.0435890918667
472,is there anything you regret,798.639,810.672,24140.5,804.65,0.960481381215,1.0,112.299400552,-3.39577952541,619.166024862,0.101163284006,-0.0470149808232,0.00403715930939
473,tell me about your relationship with your family,252.301,264.13,7747.5,258.21666573,0.982908174157,1.0,92.6385446629,47.470186236,637.952328652,0.310183573034,0.026425491868,-0.112751436789
473,have you ever been diagnosed with p_t_s_d,336.164,338.71,10124.0,337.433337662,0.98289025974,1.0,84.2612935065,60.3898,623.394324675,0.383305792208,0.0771792649351,-0.217465103896
473,what's something you feel guilty about,205.805,216.211,6331.0,211.0,0.98446586901,1.0,88.5939747604,51.5148881789,640.018348243,0.380464501597,0.0572769438658,-0.197958923323
473,what's one of your most memorable experiences,413.575,431.584,12678.5,422.583333948,0.980418442804,1.0,91.0609171587,58.4835798893,624.148112546,0.354985424354,0.0492976433247,-0.158817578777
473,have you been diagnosed with depression,339.883,342.22,10232.5,341.05,0.981113805556,1.0,84.7592,60.4673305556,625.285986111,0.36245025,0.0866119055556,-0.267126763889
473,is there anything you regret,396.748,398.83,11934.5,397.783328125,0.987079625,1.0,88.15845625,53.0499984375,628.656,0.323264984375,0.0137231394219,-0.19901203125
473,how have you been feeling lately,326.684,328.91,9835.0,327.8,0.98693919403,1.0,82.8233477612,55.8226119403,630.623716418,0.369915626866,0.0503372791045,-0.224730970149
473,what are you most proud of in your life,478.283,486.951,14479.5,482.616667939,0.983774751908,1.0,96.0119683206,53.6783416031,637.056633588,0.377686423664,0.0301713846985,-0.171695182061
470,what's something you feel guilty about,322.503,335.69,9874.0,329.1,0.917185460957,1.0,160.2412267,69.2051130982,617.960758186,0.424337939547,-0.0322397729144,-0.16286539068
470,have you ever been diagnosed with p_t_s_d,645.865,649.2,19427.0,647.533336634,0.936807316832,1.0,158.282128713,66.7129415842,618.819336634,0.341999029703,-0.00407900356436,-0.173106782178
